name,taste
水煮肉片干煸豆角,辣
川香凉粉,辣
鱼香肉丝,咸
酸菜鱼,酸
树椒土豆丝,辣
孜然全腰,咸
夫妻肺片,辣
麻辣豆腐,辣
干锅土豆片,咸
锅包肉,咸
宫保鸡丁,咸
香辣鱿鱼圈,辣
火爆肥肠,咸
三丝爆豆,咸
馋嘴牛蛙,辣
水煮肉片,辣
肉段小土豆,咸
干煸牛肉丝,咸
娃娃菜,鲜
炸鲜奶,甜
油麦菜,鲜
香芋地瓜球,甜
老醋皮蛋,酸
豆花里脊,咸
飘香鸡丁,咸
干烧大肠,咸
肉段茄子,咸
重庆烤鱼,鲜
三香爆豆,咸
火爆腰花,咸
皮蛋豆花,咸
溜肉段,咸
炒竹笋丝,咸
焦烧肉条,咸
毛肚鲜鸭血,鲜
蛋黄焗玉米,咸
大瓶雪碧,甜
酸菜草鱼,酸
回锅腊味,咸
重庆毛血旺,辣
干煸肺子,咸
香辣虾,辣
农家小炒鸡,咸
重庆口水鸡,咸
红烧鱼杂,鲜
农家小炒肉,咸
麻辣莲藕片,辣
烤鱼,鲜
香辣烤鱼,辣
大拌菜,咸
皮蛋豆花,咸
川北凉粉,辣
辣子鸡,辣
锅包肉,咸
梅菜花生米,咸
特色凉粉,咸
白菜,鲜
水煮活鱼,辣
水煮肉片,辣
土豆片,鲜
水晶粉,咸
金针菇,鲜
香辣藕片,辣
鱼肉,鲜
黄豆芽,鲜
干煸豆角,咸
酸菜鱼,辣
四川凉粉,辣
火爆腰花,咸
干锅麻辣鸭头,辣
木耳,鲜
油麦菜,鲜
香辣回锅肉,辣
夫妻肺片,辣
口水鱼,鲜
宫保鸡丁,咸
大头菜,鲜
干豆腐,鲜
干煸牛肉丝,咸
干煸肥肠,咸
烤三道鳞,咸
地三鲜,鲜
溜肉段,咸
香辣排骨虾,辣
香辣鸡丁,辣
扬州炒饭,咸
水豆腐,鲜
鸡丸,咸
腐竹,鲜
墨鱼丸子,鲜
素拍黄瓜,咸
水煮草鱼,辣
酸菜草鱼,酸
家常凉菜,咸
大豆腐,鲜
毛血旺,辣
罗汉笋,鲜
招牌水煮鱼,辣
酱油炒饭,咸
干锅土豆片,咸
辣子鸡,辣
毛血旺,辣
桑拿牛肉,咸
干煸豆角,咸
水煮肉片,辣
夫妻肺片,辣
酸辣土豆丝,辣
麻酱油麦菜,咸
香辣排骨虾,辣
川友拌菜,辣
锅包肉,咸
麻婆豆腐,咸
干锅辣猪手,咸
私家肉烧豆角,咸
水煮牛肉,辣
水煮鱼水煮肉片,辣
担担面,咸
韭菜盒子,咸
干锅鸭头,咸
泡椒凤爪,辣
素拍黄瓜,咸
黑鱼,鲜
干锅牛肉,咸
口水鸡,咸
爽口笋丝,咸
酸汤嫩肥牛,鲜
宫保鸡丁,咸
麻辣豆腐,辣
腊肉土豆丝,咸
什锦炒饭,咸
铁板三样,咸
肉松皮蛋豆腐,咸
鱼香肉丝,咸
馋嘴蛙,辣
老陈醋菠菜,酸
油炸莲白,咸
重庆炖菜,咸
豆花虾仁,鲜
捞汁什锦,咸
金银小馒头,咸
茶树菇炒肉丝,咸
白菜粉丝炒鸡蛋,咸
酸辣粉,辣
凉拌腐竹,咸
酸菜鱼草鱼,辣
香卤鸭舌,咸
山药炒虾仁,鲜
麻辣香锅,辣
米饭,鲜
生菜,鲜
鱼皮脆,鲜
蟹排,鲜
正大鸡丸,咸
章鱼丸,鲜
腐竹,鲜
毛肚,鲜
年糕片,甜
鱼豆腐,咸
五花肉,鲜
干煸豆角,咸
炸地瓜条,甜
土豆粉,咸
桂花肠,咸
太湖燕饺,咸
大虾,鲜
赤鱼条,鲜
茼蒿,鲜
龙虾球,鲜
羊肉卷,鲜
包心鱼卷,鲜
脆骨肠,咸
荷兰豆,咸
烟熏鸭胸,咸
香酥花生,咸
哈尔滨红肠,咸
安井撒尿牛肉丸,咸
鹌鹑蛋,鲜
鱼籽福袋,鲜
肉多多午餐肉,咸
腊肠,咸
一口肠,咸
黑胡椒牛柳,咸
西兰花,鲜
莲藕片,鲜
东北肥羊粉,鲜
小酥肉,咸
龙虾排,鲜
素蛋片,咸
玉米肠,咸
香辣鸡心,辣
玉子烧,咸
孜然肉根,咸
海鲜菇,鲜
蕨菜,鲜
荤菜,咸
水晶包,咸
鸭血,鲜
三道鳞烤鱼,鲜
宽粉,咸
藕片,鲜
米饭,鲜
草鱼烤鱼鳞,鲜
海带丝,鲜
皮蛋豆腐,咸
香辣鸡煲,辣
油麦菜,鲜
花生米,咸
黑鱼烤鱼,鲜
怪味烤鱼,鲜
鲤鱼,鲜
拌菜,咸
肥羊粉,鲜
干豆腐,鲜
冻豆腐,鲜
大头菜,鲜
年糕,甜
鸡公煲,咸
日本豆腐,鲜
土豆,鲜
大豆腐,鲜
莲鱼烤鱼,鲜
炒鸡,咸
豆角,鲜
鹌鹑蛋,鲜
绿茶,甜
桂花肠,咸
红茶,甜
鸭血,鲜
大白梨,甜
老醋花生,酸
羊肉卷,鲜
剁椒皮蛋,咸
娃娃菜,鲜
腐竹,鲜
黄瓜片,鲜
细粉丝,咸
香菇,鲜
撒尿牛丸,咸
白菜,鲜
蟹肉棒,鲜
金针菇,鲜
麻辣烤鱼,辣
豆腐皮,鲜
素拍黄瓜,咸
大白菜,鲜
菠菜,鲜
黄豆芽,鲜
特色烤鱼,鲜
酸辣海带根,酸
千层筋,咸
牛肉串,咸
海鱼芒果鱼,甜
素拍黄瓜,咸
烤饼,咸
金针蘑,鲜
BT鸡翅,咸
涮毛肚含锅,鲜
盐水花生,咸
肥羊粉,鲜
蒜香鳕鱼,鲜
金针菇,鲜
板筋块,鲜
涮干豆腐,鲜
格瓦斯,辣
巴蜀蒜香虾,鲜
巴蜀香辣虾,辣
烤鹌鹑,鲜
望京小腰,咸
蜜汁排骨肉,甜
自制干肠,咸
原油牛肾,咸
烤鸡皮,咸
蒜苔羊排,鲜
烤尖椒,辣
蒜蓉生蚝,鲜
锡纸玉米粒,甜
蒜蓉扇贝,鲜
火腿肠,咸
锡纸粉丝,咸
牛肉筋,咸
猪脆骨,咸
磨牙亮筋,咸
鸡胗,咸
骨肉相连,咸
生烤鸡头,咸
烤鸡丸子,咸
生烤鸡爪,咸
烤面包,咸
珍珍荔枝,甜
醋花生,酸
小馒头,甜
听雪碧,甜
梅菜竹笋丝拌花生,咸
干巴串,咸
烤腊肠,咸
正大鸡丸子,咸
猪肉皮,甜
鸭锁骨,咸
鸭脖,咸
铁板鸭肠炒饭,咸
鸭头,咸
鲜藕,鲜
豆角,鲜
干豆腐,咸
辣花生,辣
土豆片,鲜
鸭舌,鲜
铁板大虾炒饭,鲜
麻辣鸡翅尖,辣
海螺蛳,鲜
肥蚬子,鲜
蚕蛹,咸
鲜奶馒头,甜
秘制金针磨,咸
麻辣鸭胗,辣
章鱼丸,鲜
山竹笋,鲜
麻辣鸭掌,辣
麻辣鸭翅,辣
虾尾,鲜
豆芽,鲜
酱油炒饭,咸
黄瓜,鲜
鸭血,鲜
甜辣锁骨,辣
甜辣鸭翅,辣
风干鸭腿,咸
鸡骨架,咸
美味花生芹菜,咸
招牌香辣毛肚克,辣
鸳鸯贝,鲜
素菜拼盘甜辣,辣
鲜果汁,甜
腐竹,鲜
木耳,鲜
鸡肝,咸
鱼豆腐,咸
藕粉,鲜
毛豆,鲜
香辣猪手,辣
鲜莲藕现切,鲜
山笋,鲜
麻辣鸭腿,辣
豆卷,鲜
蚬子,鲜
鲜蘑,鲜
魔芋丝,鲜
水煮鱼,辣
花生冰沙,甜
毛血旺,辣
鱼香肉丝,咸
砂锅霸皇豆腐,咸
干煸豆角,咸
夫妻肺片,辣
干笋红烧肉,咸
清爽笋片,咸
馋嘴蛙,辣
水煮肉片,辣
宫保鸡丁,咸
金汤酸菜鱼,酸
辣子鸡,辣
口水鸡,咸
肉沫酸豆角,咸
藤椒毛肚,辣
干锅小排,咸
麻婆豆腐,咸
麻辣香锅,辣
回锅肉,咸
担担面,咸
菌香滑鸡煲,鲜
芽菜炒饭,咸
捞汁什锦,咸
香辣干锅虾,辣
干煸四季豆,咸
红枣桂圆奶,甜
芒果冰沙,甜
串串香,咸
西瓜汁,甜
茶树菇牛柳,咸
川北凉粉,辣
鸭肠,鲜
生炒猪肝,咸
豆苗橄榄菜虫草花,鲜
丸子汤,咸
冷面鸡,咸
抹茶冰沙,甜
酱油炒饭,咸
陈皮牛肉,咸
生炒牛肉饭,咸
家常红烧肉,咸
咖喱牛腩,咸
清炒鸡毛菜,咸
盐煎肉,咸
虾仁烧豆腐,鲜
小炒黄牛肉,鲜
泰椒辣炒藕,辣
蟹黄豆腐,鲜
鸭头微辣,辣
红酒雪梨,甜
干锅午餐肉,咸
干豆腐,鲜
水爆肚,鲜
蓝莓山药,甜
经典大锅鸭头,咸
牛肉饭,咸
麻酱拉皮,咸
香菇饭,咸
炒笋尖五折,咸
炒藕片,咸
酱油炒饭,咸
鸭掌,咸
米饭,鲜
鸭翅,咸
炒金针菇,咸
麻团,甜
山东拌菜,咸
鸭脖,咸
海带根,鲜
麻将凉皮,咸
干锅笋尖,咸
经典小锅鸭头,咸
干锅藕片,咸
干锅鸭胗微辣,辣
干锅千页豆腐,咸
水果捞,甜
酸梅汤,酸
扬州炒饭,咸
海藻拌苦苣,鲜
干锅香菇,鲜
冰糖雪梨,甜
蘑菇,咸
麻酱百叶,咸
炒午餐肉五折,咸
打卤面鸡蛋柿子,酸
精品高辣,辣
腊肉饭,咸
芥末肚丝,辣
素拍黄瓜,咸
茶树菇,鲜
可乐,甜
凉拌青笋,鲜
盐水鸭肝,咸
养颜木瓜冻,甜
儿童餐,咸
干锅系列,咸
薯条,咸
粉丝,咸
碧绿青椒芒果鱼,甜
炭烤手撕鸡,咸
禾味烤鱿鱼,鲜
面包诱惑,甜
夯客烤鱿鱼,鲜
碧绿青椒味烤草鱼,甜
香辣芒果鱼,辣
芝士土豆泥,甜
冰淇淋水果沙拉,甜
榴莲冰激凌,甜
酸豆角肉沫炒饭,酸
自制酸梅汤,酸 
土豆烤鱼,鲜
青椒海鲈鱼,鲜
麻团,甜
羊肉串,咸
布丁,甜
午餐肉,咸
海苔手抓饭,咸
土豆条,鲜
金针菇,鲜
藕片,鲜
素拍黄瓜,咸
拌菜,咸
下酒土豆丝,咸
销魂泡泡蛙,酸
乌冬面,咸
莴笋,鲜
红枣发糕,甜
小鱼拌花生,咸
烤鱼配菜,鲜
美女的菠萝油条,甜
焗土豆泥,甜
萌萌的猪猪包,甜
大麦茶,甜
碳烤鱿鱼,鲜
金桔柠檬,甜
鸡汁菌菇味,鲜
木耳,鲜
爽口萝卜,鲜
青椒拌面,辣
香蕉奶昔,甜
阿根廷红虾,鲜
麻辣牛板筋,咸
花生冰沙,甜
泰式拌时蔬,咸
骨肉相连,咸
芒果冰沙,甜
菠萝包,甜
酱香芒果烤鱼,甜
石锅草鱼,咸
大盆凉菜,咸
鸡手压土豆,咸
老式锅包肉,咸
三道鳞锅,鲜
豆芽,鲜
香菜,鲜
压锅鸡手,咸
藕片,鲜
麻酱拉皮,咸
三道鳞石锅鱼,鲜
风味烤鱿鱼,鲜
金针菇,鲜
腊八蒜心管,咸
手撕大拌菜,咸
鲜蘑,鲜
麻辣鸭头,辣
香锅鱼,鲜
溜双段,咸
凉皮,咸
炸蘑菇,咸
鸡爪子,咸
鸡爪子土豆,咸
花卷,咸
大虾,鲜
千叶豆腐,咸
毛肚,鲜
干煸豆角,咸
鱿鱼茄子煲,鲜
酱油炒饭,咸
青菜,鲜
紫薯包,甜
皮蛋豆花,咸
炸鱼,鲜
三鲜茄子煲,鲜
梅林午餐肉,咸
软炸香芋球,甜
三道鳞鱼锅,鲜
冰杨梅,酸
烤鱼草根,鲜
果仁菠菜,咸
香酥鸡翅,咸
鱼皮,鲜
土豆炒鸡,咸
玉米,鲜
素拍黄瓜,咸
日本豆腐,鲜
护心肉黄蘑,咸
牛板筋,咸
肉沫小白菜,咸
土豆芒果鱼,甜
碧绿青椒味烤草鱼,咸
碧绿青椒芒果鱼,甜
碳烤手撕鸡,咸
夯客烤鱿鱼,鲜
海鲈鱼,鲜
面包诱惑,甜
千叶豆腐,咸
自制酸梅汤,酸
炭烤手撕鸡,咸
芒果沙冰,甜
羊肉串,咸
美女的菠萝油条,甜
冰淇淋,甜
奶香小馒头,甜
水果沙拉,甜
红枣发糕,甜
芝士土豆泥,甜
麻团,甜
乌冬面,咸
酸豆角肉沫炒饭,酸
销魂泡泡蛙,酸
花生冰沙,甜
宽粉,咸
莴笋,鲜
牛肉串,咸
午餐肉,咸
香辣味三道鳞,辣
猪猪包,甜
藕片,鲜
卤香干丝,咸
香蕉奶昔,甜
蓝莓山药,甜
发泄黄瓜,咸
土豆条,咸
焦糖布丁,甜
海带,咸
海苔手抓饭,咸
鱼豆腐,咸
麻辣牛板筋,辣
碳火烤鸡,咸
豆皮,鲜
金针菇,鲜
蒜香烤鱼,咸
青椒拌面,辣
美蛙锅,辣
蔬菜沙拉,甜
禾味烤鱿鱼,鲜
土豆烤鱼,鲜
金针蘑,鲜
麻酱拉皮,咸
小鸡蘑菇粉,咸
面鱼,咸
麻辣鸭血苕粉,辣
烤鱼配菜,鲜
老爹面,咸
川北凉粉,辣
金针菇海带白菜,鲜
辣子鸡,辣
豆豉烤鱼,咸
大麦茶,甜
烤鱼套餐,咸
土豆条,咸
苦荞茶,甜
水煮鱼,辣
鱼香肉丝,咸
特色拌凉粉,咸
麻婆豆腐,咸
麻辣味烤鱼,辣
爆炒黄喉,咸
红糖糍粑,甜
夫妻肺片,辣
鸭血,鲜
肥羊粉,鲜
担担面,咸
回锅肉,咸
剁椒鱼,辣
麻辣面,辣
鱼皮,鲜
泡椒,辣
腐竹,鲜
木耳,鲜
宫保鸡丁,咸
土豆丝,咸
口水鸡,咸
青笋,鲜
馋嘴蛙,辣
大虾,鲜
炸豆皮,咸
红油鸡肚,辣
风味豆花,咸
烧椒皮蛋,咸
鸭头,咸
麻辣鱼土豆条,辣
小镇萝卜干,咸
小镇泡菜,咸
特色茶水,甜
素拍黄瓜,咸
宽粉,咸
麻辣豆腐,辣
剁椒,辣
爆炒大头菜,咸
长寿面,咸
蚬子,鲜
烤鱼,鲜
香辣烤鱼,鲜
大拌菜,咸
皮蛋豆花,咸
川北凉粉,辣
辣子鸡,辣
锅包肉,咸
梅菜花生米,咸
特色凉粉,咸
白菜,鲜
水煮活鱼,辣
水煮肉片,辣
土豆片,鲜
水晶粉,咸
金针菇,咸
香辣藕片,辣
鱼肉,鲜
黄豆芽,咸
干煸豆角,咸
酸菜鱼,酸
四川凉粉,辣
火爆腰花,咸
干锅麻辣鸭头,辣
木耳,鲜
油麦菜,鲜
香辣回锅肉,辣
夫妻肺片,辣
口水鱼,咸
宫保鸡丁,咸
大头菜,鲜
干豆腐,咸
干煸牛肉丝,咸
干煸肥肠,咸
烤三道鳞,鲜
地三鲜,鲜
溜肉段,咸
香辣排骨虾,辣
香辣鸡丁,辣
扬州炒饭,咸
水豆腐,鲜
鸡丸,咸
腐竹,鲜
墨鱼丸子,鲜
素拍黄瓜,咸
水煮草鱼,鲜
酸菜草鱼,鲜
家常凉菜,咸
大豆腐,鲜
毛血旺,辣
罗汉笋,鲜
麻辣香锅,辣
米饭,鲜
生菜,鲜
鱼皮脆,鲜
蟹排,鲜
正大鸡丸,咸
章鱼丸,鲜
腐竹,鲜
毛肚,鲜
年糕片,甜
鱼豆腐,咸
五花肉,鲜
干煸豆角,咸
炸地瓜条,甜
土豆粉,咸
桂花肠,咸
太湖燕饺,咸
大虾,鲜
赤鱼条,鲜
茼蒿,鲜
龙虾球,鲜
羊肉卷,鲜
包心鱼卷,鲜
脆骨肠,咸
荷兰豆,咸
烟熏鸭胸,咸
香酥花生,咸
哈尔滨红肠,咸
安井撒尿牛肉丸,咸
鹌鹑蛋,咸
鱼籽福袋,鲜
肉多多午餐肉,咸
腊肠,咸
一口肠,咸
黑胡椒牛柳,咸
西兰花,鲜
莲藕片,鲜
东北肥羊粉,鲜
小酥肉,咸
龙虾排,鲜
素蛋片,咸
玉米肠,咸
香辣鸡心,辣
玉子烧,咸
孜然肉根,咸
海鲜菇,鲜
蕨菜,鲜
荤菜,咸
水晶包,咸
鸭血,鲜
三道鳞烤鱼,鲜
宽粉,咸
藕片,鲜
米饭,鲜
草鱼烤鱼鳞,鲜
海带丝,鲜
皮蛋豆腐,咸
香辣鸡煲,辣
油麦菜,鲜
花生米,鲜
黑鱼烤鱼,鲜
怪味烤鱼,鲜
鲤鱼,鲜
拌菜,咸
肥羊粉,鲜
干豆腐,鲜
冻豆腐,鲜
大头菜,鲜
年糕,甜
鸡公煲,咸
日本豆腐,鲜
土豆,鲜
大豆腐,鲜
莲鱼烤鱼,鲜
炒鸡,咸
豆角,鲜
鹌鹑蛋,鲜
绿茶,甜
桂花肠,咸
红茶,甜
鸭血,鲜
大白梨,甜
老醋花生,酸
羊肉卷,鲜
剁椒皮蛋,咸
娃娃菜,鲜
腐竹,鲜
黄瓜片,鲜
细粉丝,鲜
香菇,鲜
撒尿牛丸,咸
白菜,鲜
蟹肉棒,鲜
金针菇,鲜
麻辣烤鱼,辣
豆腐皮,咸
素拍黄瓜,咸
大白菜,鲜
菠菜,鲜
黄豆芽,鲜
特色烤鱼,鲜
酸辣海带根,辣
千层筋,咸
牛肉串,咸
海鱼芒果鱼,甜
素拍黄瓜,咸
烤饼,咸
金针蘑,鲜
BT鸡翅,咸
涮毛肚含锅,鲜
盐水花生,咸
肥羊粉,鲜
蒜香鳕鱼,鲜
金针菇,鲜
板筋块,咸
涮干豆腐,咸
格瓦斯,辣
巴蜀蒜香虾,鲜
巴蜀香辣虾,辣
烤鹌鹑,咸
望京小腰,咸
蜜汁排骨肉,甜
自制干肠,咸
原油牛肾,咸
烤鸡皮,咸
蒜苔羊排,鲜
烤尖椒,辣
蒜蓉生蚝,辣
锡纸玉米粒,甜
蒜蓉扇贝,鲜
火腿肠,咸
锡纸粉丝,咸
牛肉筋,咸
猪脆骨,咸
磨牙亮筋,咸
鸡胗,咸
骨肉相连,咸
生烤鸡头,咸
烤鸡丸子,咸
生烤鸡爪,咸
烤面包,甜
珍珍荔枝,甜
醋花生,酸
小馒头,甜
听雪碧,甜
梅菜竹笋丝拌花生,鲜
干巴串,咸
烤腊肠,咸
正大鸡丸子,咸
猪肉皮,咸
麻辣香锅单人餐,辣
土豆片,鲜
香菜,鲜
肥羊粉,鲜
羊排肉,鲜
小白菜,鲜
油菜,鲜
菠菜,鲜
双肉锅,咸
茄子,鲜
鲜蘑,鲜
米饭单点不送,鲜
海带,咸
有机菜花,咸
千叶豆腐,咸
丸子培根套餐,咸
蔬菜锅,咸
绿甘蓝,鲜
鸡肉蔬菜,咸
章鱼丸,鲜
鱼豆腐,咸
豆皮,鲜
木耳,鲜
地瓜片,鲜
紫薯糯米丸,甜
虾米饺,鲜
毛肚,鲜
鱼排,鲜
芹菜段,鲜
安井牛丸,咸
正大鸡丸,咸
鹌鹑蛋,鲜
年糕片,甜
黄金脆骨丸,咸
蒙古肉,咸
龙虾排,鲜
玉米香肠,咸
西芹,鲜
海鲜菇,鲜
孜然肉条,咸
猪里脊肉,咸
厅雪碧,甜
厅芬达,甜
厅珍珍,甜
厅百事可乐,甜
甜玉米,甜
鱼籽包,鲜
山药片片,鲜
培根鸡肉猪肉双人餐,咸
波波肠,咸
蜀湘石锅鱼,鲜
辣子鸡,辣
孜然肉筋,咸
大虾,鲜
梅林午餐肉,咸
安井章鱼丸,鲜
石锅草鱼至尊版,鲜
毛肚,鲜
老汽水,甜
皮蛋豆腐花,咸
锅包肉,咸
滋味肉,咸
干煸豆角,咸
三丝爆豆,咸
香汁拉皮,咸
油麦菜,鲜
干锅娃娃菜,咸
蛋黄焗南瓜,甜
油泼面,咸
石锅草根鱼顶配版,鲜
小毛葱炒鸡胗,咸
麻团,甜
水煮肉片,辣
长豆角烧杭茄子,咸
竹笋尖,鲜
护心肉烧土豆片,咸
格瓦斯,辣
小开卫,甜
金针蘑,鲜
白菜,鲜
木耳,鲜
菠菜,鲜
地三鲜,鲜
火爆甘蓝,咸
酱油肥肠,咸
笨豆芽炒粉,咸
生炒有机菜花,咸
五花肉油豆角烧宽粉,咸
回锅肉,咸
老肉压豆腐,咸
红烧日本豆腐,咸
干锅千叶豆腐,咸
干炸小河虾,鲜
酸辣无骨鸡爪,辣
冰镇杨梅,甜
双椒皮蛋,咸
绿茶,甜
美味海带,咸
芥末肚丝,辣
原汁麦,鲜
大面筋,咸
培根鸡蛋炒饭,咸
蛋炒饭,咸
老干妈鸡蛋炒饭,咸
火腿鸡蛋炒饭,咸
卫龙鸡蛋炒饭,辣
红肠鸡蛋炒饭,咸
玉米鸡蛋炒饭,咸
腊肠鸡蛋炒饭,咸
蔬菜香辣鸡排,咸
麻辣拌,辣
香辣火腿煎蛋,辣
番茄火腿煎蛋,酸
鸡肉洋葱圈,甜
鸡胗,咸
大白梨,甜
香脆红肠,咸
老干妈炒饼,辣
培根炒饼,咸
爆浆鸡排,咸
珍珍荔枝,甜
蟹棒土豆粉,鲜
番茄炸鸡饭,酸
火腿土豆粉,咸
番茄烤肉拌饭,酸
黑椒烤肉拌饭,咸
沙拉烤肉拌饭,咸
炸鸡叉,咸
鸡骨架,咸
鸡肉丸,咸
鸡心,咸
鸡块,咸
香菜卷,咸
大头菜,鲜
蟹排,鲜
素鸡翅,咸
薄脆,咸
铁板干豆腐,咸
大果子,甜
炸冷面卷鸡皮,咸
无骨鸡柳,咸
炸豆皮,咸
猪肉酱土豆泥饭包,咸
鸡蛋酱土豆泥饭包,咸
红肠鸡蛋炒饼,咸
土豆丝,咸
青菜炒饼,咸
台湾烤肠,咸
特色炸小饼,咸
长沙汤汁臭豆腐,咸
鸭头微辣,辣
红酒雪梨,甜
干锅午餐肉,咸
干豆腐,鲜
水爆肚,鲜
蓝莓山药,甜
经典大锅鸭头,咸
牛肉饭,咸
麻酱拉皮,咸
香菇饭,咸
炒笋尖五折,咸
炒藕片,咸
酱油炒饭,咸
鸭掌,咸
米饭,鲜
鸭翅,咸
炒金针菇,鲜
麻团,甜
山东拌菜,咸
鸭脖,咸
海带根,鲜
麻将凉皮,咸
干锅笋尖,咸
经典小锅鸭头,咸
干锅藕片,咸
干锅鸭胗微辣,辣
干锅千页豆腐,咸
水果捞,甜
酸梅汤,酸
扬州炒饭,咸
海藻拌苦苣,鲜
干锅香菇,鲜
冰糖雪梨,甜
蘑菇,鲜
麻酱百叶,咸
炒午餐肉五折,咸
打卤面鸡蛋柿子,酸
精品高辣,辣
腊肉饭,咸
芥末肚丝,辣
素拍黄瓜,咸
茶树菇,鲜
可乐,甜
凉拌青笋,咸
盐水鸭肝,咸
养颜木瓜冻,甜
儿童餐,咸
干锅系列,咸
薯条,咸
粉丝,咸
鱼豆花,鲜
金沙江龙鱼,鲜
古道嫩牛肉,鲜
烈焰麻辣牛肉,辣
浪漫鲜花饼,甜
棒打虾滑,鲜
网红果冻鸭血,鲜
佛手鲜猴头,甜
脱骨鸭掌,咸
又见小酥肉,咸
锡盟羔羊肋排,鲜
至尊肥牛,鲜
竹竿舞嫩竹荪,鲜
丽江斑鱼片,鲜
特色烤鱼,鲜
极品牛胸口,鲜
七彩蔬菜拼盘,鲜
乌鸡肉卷,鲜
前女友鲜鸭肠,鲜
牦牛脆肚,鲜
草原羔羊,鲜
白玉冰笋,鲜
金针菇,鲜
肥羊粉,鲜
午餐肉,咸
浓汁冻豆腐,咸
撒尿牛肉丸,甜
开心娃娃菜,鲜
大理麻辣肚丝,辣
一绝鸭血,鲜
高钙羊肉卷,鲜
鲜豆皮,鲜
水晶粉,咸
土豆片,鲜
自选小料,咸
蔬菜面,咸
生菜,鲜
澜沧鱼,鲜
澜沧江鱼,鲜
纳西三米扯面,咸
包浆豆腐,鲜
土家族雪山粉,咸
全家福,咸
丰满的菌蔬拼盘,鲜
雪花肥牛,鲜
麻辣菌鸳鸯锅,辣
麻辣香锅,辣
酸梅汤,酸
土豆片,鲜
生菜,鲜
米饭,鲜
培根,咸
鱿鱼圈,鲜
羊肉,鲜
火腿,鲜
青菜,鲜
方便面,咸
腐竹,鲜
豆皮,鲜
银耳,鲜
豆芽,鲜
菠菜,鲜
油麦菜,鲜
莴笋,鲜
白玉菇,鲜
莲藕片,鲜
娃娃菜,鲜
西兰花,鲜
木耳,鲜
香菇,鲜
鸡肉,鲜
百威啤酒,辣
玉米,鲜
肥羊粉,鲜
烤麸,咸
大头菜,鲜
香菜,鲜
豆泡,鲜
魔芋丝,鲜
竹笋尖,鲜
鲜蘑,鲜
干豆腐,鲜
红薯片,鲜
年糕,甜
石锅碟鱼头,咸
养生大拌菜,咸
醋花生,酸
醋皮蛋,鲜
椒麻骨筋皮,咸
香辣牛板筋,辣
香辣牛蛙锅,辣
木耳,鲜
贡菜,鲜
排骨鸡爪锅,咸
黑椒龙利鱼锅,鲜
金针蘑,鲜
羊肉片,鲜
香辣草鱼,辣
香辣鲤鱼锅,辣
千叶豆腐,鲜
手撕猪心,鲜
素拍黄瓜,咸
可乐,甜
土豆条,鲜
莲藕片,鲜
肥羊粉,鲜
金针菇,鲜
爽口海带根,鲜
梅林午餐肉,咸
丸子开会,咸
酒醉花蚬,鲜
牛腩萝卜锅,鲜
苕粉,鲜
香辣虾锅,辣
石锅鱼,甜
石锅鸡,鲜
香菜,鲜
豆芽,鲜
芹香小牛肉,鲜
皮蛋豆腐花,咸
石锅虾,鲜
金针菇,鲜
护心肉,鲜
干炸鲜蘑,鲜
辣子鸡,辣
莲藕,鲜
金针蘑,鲜
黄长芽,鲜
石锅鱼,鲜
凉菜,咸
金针菇,鲜
香菜,鲜
午餐肉,咸
藕片,鲜
皮蛋豆花,咸
自制鱼形皮冻,咸
豆芽,鲜
红油蕨根粉,辣
石锅三道鳞,鲜
丸拼,咸
飘香辣子鸡,辣
香芋地瓜丸,甜
铁板茄盒,鲜
没骨头的鸡爪,鲜
香辣鱿鱼,辣
一品豆花,甜
娃娃菜,鲜
美式土豆球烧肉段,咸
什锦罐头,甜
鲜菇,鲜
餐前小串,咸
奶香小花卷,咸
虾球爆鸡丁,鲜
流口水的毛肚,鲜
鲜豆皮,鲜
红糖糍粑,甜
干锅肥肠土豆片,咸
海带根,鲜
酱油炒饭,咸
小米酱油土豆丝,咸
宫保鸡丁,咸
大虾,鲜
压锅凤爪,咸
牛肉丸,咸
玉泉,鲜
香辣牛板筋,辣
红糖糍杞,甜
肉段烧茄子,咸
麻辣豆腐,辣
水煮鱼,辣
韩式鸡爪炒年糕,咸
椒麻小酥肉,咸
什锦水果,甜
酸萝卜,酸
留香小炒,咸
木耳,鲜
四川酸菜,酸
石锅酸菜鱼,酸
石锅碟鱼头,酸
养生大拌菜,咸
醋花生,酸
醋皮蛋,酸
椒麻骨筋皮,咸
香辣牛板筋,辣
香辣牛蛙锅,辣
木耳,鲜
贡菜,鲜
排骨鸡爪锅,咸
黑椒龙利鱼锅,鲜
金针蘑,鲜
羊肉片,鲜
香辣草鱼,辣
香辣鲤鱼锅,辣
千叶豆腐,鲜
手撕猪心,咸
素拍黄瓜,咸
可乐,甜
土豆条,鲜
莲藕片,鲜
肥羊粉,鲜
金针菇,鲜
爽口海带根,鲜
梅林午餐肉,咸
丸子开会,咸
酒醉花蚬,鲜
牛腩萝卜锅,鲜
苕粉,咸
香辣虾锅,辣
鸡头,鲜
面包片,甜
羊肉串,鲜
牛腰子,咸
烤辣椒,辣
烤鸡皮,咸
脆骨肠,咸
烤韭菜,咸
烤鸡心,咸
秘制梅肉串,甜
猪肉串,咸
干豆腐卷鸡蛋,咸
牛肉筋串,咸
香炸豆腐泡,咸
香炸小油条,咸
